,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3764,12546,JIM BEAM BRANDS COMPANY,4629,Courvoisier C,33.99,26.98,750.0,390,10522.200000000004,7919.669999999963,294.0,9993.05999999996,231.88999999999936,123880.96999999999,-529.1400000000449,-5.295074781899109,0.7538461538461538,0.9497120374066217
3765,1392,CONSTELLATION BRANDS INC,7413,Manischewitz Blackberry Kshr,8.99,5.19,1500.0,2027,10520.129999999996,8286.359999999844,1563.0,13413.36999999981,348.4700000000039,79528.99,2893.2399999998142,21.56982175247425,0.7710902812037493,1.2750194151593008
3766,7153,PINE STATE TRADING CO,25838,Dry Creek Cab Svgn Sonoma,18.99,12.49,750.0,842,10516.579999999994,7069.479999999947,567.0,11395.329999999938,62.86999999999987,15884.819999999998,878.7499999999436,7.711492339405251,0.6733966745843231,1.0835585332874322
3767,2242,DELICATO VINEYARDS INC,46310,Twisted Pnt Grigio Cal,6.99,4.72,750.0,2228,10516.159999999994,8047.31999999983,1774.0,13364.259999999776,196.970000000003,7982.649999999999,2848.099999999782,21.311318396976937,0.796229802513465,1.270830797553459
3768,12546,JIM BEAM BRANDS COMPANY,8519,Dekuyper Orange Curacao,6.99,5.55,750.0,1892,10500.600000000019,2694.179999999982,659.0,4632.409999999967,519.4000000000021,123880.96999999999,-5868.190000000051,-126.67682696480003,0.34830866807610994,0.44115669580785466
3769,10754,PERFECTA WINES,25416,Gaston Chiquet Trad Brut 1er,39.99,27.2,750.0,386,10499.2,5662.54999999998,196.0,7658.039999999976,21.65999999999996,28720.52,-2841.1600000000244,-37.10035465993953,0.5077720207253886,0.7293927156354747
3770,4425,MARTIGNETTI COMPANIES,21098,Rutherford Ranch Chard,14.99,9.33,750.0,1125,10496.249999999985,8575.019999999902,929.0,13320.709999999877,102.87999999999977,144929.24,2824.459999999892,21.203524436759885,0.8257777777777778,1.2690922948672045
3771,7153,PINE STATE TRADING CO,26201,Our Daily Chard,9.99,6.49,750.0,1616,10487.84,1928.0700000000015,333.0,3326.669999999991,36.97999999999993,15884.819999999998,-7161.170000000009,-215.26541556571672,0.20606435643564355,0.317193054051167
3772,8892,TRINCHERO FAMILY ESTATES,46189,Napa Cellars Chard,17.99,11.33,750.0,925,10480.249999999987,8545.969999999917,760.0,12912.399999999896,84.22999999999983,11595.970000000003,2432.1499999999087,18.835770267339367,0.8216216216216217,1.2320698456620702
3773,10754,PERFECTA WINES,24579,Mt Beautiful Svgn Bl,16.99,10.27,750.0,1020,10475.399999999989,5666.239999999949,620.0,9329.79999999994,68.77999999999987,28720.52,-1145.6000000000495,-12.278934167935613,0.6078431372549019,0.8906390209443028
3774,1128,BROWN-FORMAN CORP,6481,Korbel Natural,15.99,10.13,750.0,1034,10474.419999999998,5043.879999999961,557.0,8989.429999999955,61.919999999999916,68601.68000000001,-1484.9900000000434,-16.519289877111795,0.5386847195357833,0.8582269949075898
3775,3252,E & J GALLO WINERY,13576,Columbia Winery Chard,7.99,3.89,750.0,2692,10471.880000000003,2689.739999999986,788.0,7048.119999999978,88.14000000000003,61966.909999999996,-3423.760000000025,-48.57692547800031,0.29271916790490343,0.673052021222548
3776,1590,DIAGEO CHATEAU ESTATE WINES,42642,The Monterey Vyds Pnt Nr,11.99,8.21,750.0,1275,10467.750000000027,7699.999999999907,956.0,12242.43999999988,105.96999999999977,7259.75,1774.6899999998532,14.496211539528645,0.7498039215686274,1.169538821618767
3777,2000,SOUTHERN WINE & SPIRITS NE,38191,Argiola Vermentino Costamol,16.99,11.72,750.0,891,10442.519999999999,1815.5600000000004,425.0,5355.549999999983,47.48999999999996,19016.59,-5086.970000000016,-94.98501554462253,0.4769921436588103,0.5128599227006493
3778,9165,ULTRA BEVERAGE COMPANY LLP,4274,Dictador 12 Yr Rum,39.99,22.21,750.0,470,10438.700000000008,10669.02999999995,376.0,13458.23999999994,296.5000000000002,68054.70000000003,3019.5399999999318,22.43636612216713,0.8,1.2892639888108606
3779,4425,MARTIGNETTI COMPANIES,36570,Flora Springs Trilogy Cal,64.99,42.76,750.0,244,10433.440000000002,7673.849999999982,168.0,11203.319999999978,18.609999999999985,144929.24,769.8799999999756,6.871891546434244,0.6885245901639344,1.0737896609363715
3780,10754,PERFECTA WINES,27157,Ch Graves Rabion St Emilion,14.99,9.99,750.0,1044,10429.56,59.96,16.0,239.84,1.7900000000000003,28720.52,-10189.72,-4248.549032688459,0.01532567049808429,0.022996176252881237
3781,4425,MARTIGNETTI COMPANIES,38416,Acquese Moscato D'Asti Dolc,11.99,8.21,750.0,1269,10418.490000000027,6150.869999999927,873.0,10467.269999999906,96.96999999999991,144929.24,48.77999999987878,0.4660240922406628,0.6879432624113475,1.0046820604521267
3782,4425,MARTIGNETTI COMPANIES,10750,Gattinara Travaglini,27.99,17.99,750.0,579,10416.209999999995,6097.809999999969,379.0,10540.209999999961,42.079999999999934,144929.24,123.99999999996544,1.1764471485859,0.6545768566493955,1.0119045218942366
3783,8004,SAZERAC CO INC,5075,Tuaca Italian Liqueur,21.99,15.03,750.0,692,10400.759999999998,10007.129999999917,654.0,13419.459999999899,515.5000000000027,50293.62000000002,3018.6999999999007,22.494943909813983,0.9450867052023122,1.2902384056549618
3784,1392,CONSTELLATION BRANDS INC,8446,Richards Wild Irish Rose Red,5.99,4.64,1500.0,2241,10398.240000000029,5289.169999999885,1759.0,10536.40999999985,2767.580000000025,79528.99,138.1699999998218,1.3113574737488742,0.7849174475680499,1.0132878256320128
3785,28776,TALL SHIP DISTILLERY LLC,4012,Tall Ship White Island Rum,26.99,21.09,750.0,493,10397.370000000008,8447.86999999995,354.0,9554.459999999945,279.3599999999997,259.90000000000003,-842.9100000000635,-8.82216263399573,0.718052738336714,0.9189304602990889
3786,8112,MOET HENNESSY USA INC,19271,Veuve Clicquot Rose,81.99,53.59,750.0,194,10396.460000000006,4783.399999999992,75.0,5969.249999999992,8.280000000000008,48347.26,-4427.210000000015,-74.16693889517143,0.3865979381443299,0.5741617819911766
3787,4425,MARTIGNETTI COMPANIES,25005,Volpaia Chianti Clsco,17.99,11.68,750.0,890,10395.19999999999,5972.679999999953,555.0,9984.449999999944,61.56999999999989,144929.24,-410.7500000000455,-4.113897110006538,0.6235955056179775,0.9604865707249456
3788,4425,MARTIGNETTI COMPANIES,23647,Ponzi Pinot Noir Rose,19.99,13.6,750.0,764,10390.399999999994,6796.599999999949,637.0,12733.62999999993,70.83999999999989,144929.24,2343.229999999936,18.40190110753924,0.8337696335078534,1.2255187480751402
3789,9819,TREASURY WINE ESTATES,15900,Ch St Jean Svgn Bl Sonoma,9.99,6.45,750.0,1609,10378.04999999998,9063.989999999865,1272.0,14357.279999999824,141.01000000000053,14836.570000000005,3979.229999999845,27.715765103138573,0.7905531385954009,1.3834275225114403
3790,9625,WESTERN SPIRITS BEVERAGE CO,4125,Bird Dog Kentucky Whiskey,0.99,0.74,50.0,14016,10371.839999999978,2116.620000000002,5934.0,5874.659999999811,307.9300000000051,1933.1899999999996,-4497.180000000168,-76.5521749343845,0.4233732876712329,0.566404803776362
3791,9819,TREASURY WINE ESTATES,35962,Stags Leap Wine Petite Syrah,39.99,27.58,750.0,376,10370.079999999994,5363.709999999983,220.0,9167.79999999998,24.419999999999963,14836.570000000005,-1202.2800000000152,-13.11416043107417,0.5851063829787234,0.8840626108959607
3792,4425,MARTIGNETTI COMPANIES,39983,Little Penguin Shiraz Ausl,14.99,7.89,1500.0,1314,10367.46000000002,8783.039999999884,1007.0,12700.929999999857,224.3599999999992,144929.24,2333.4699999998375,18.37243414458519,0.7663622526636226,1.2250763446398474
3793,1392,CONSTELLATION BRANDS INC,22508,Blindfold White,29.99,20.68,750.0,501,10360.68,4768.409999999981,333.0,9986.669999999971,37.099999999999945,79528.99,-374.0100000000293,-3.745092207913453,0.6646706586826348,0.9639010180798916
3794,4425,MARTIGNETTI COMPANIES,20921,Penfolds Bin 9 Cab Svgn,23.99,11.68,750.0,887,10360.159999999989,8853.649999999929,668.0,13510.319999999912,74.01999999999984,144929.24,3150.1599999999235,23.316694201173206,0.7531003382187148,1.3040648020879915
3795,1392,CONSTELLATION BRANDS INC,32969,Alice White Shiraz Ausl,9.99,6.89,1500.0,1503,10355.670000000022,10602.05999999983,1425.0,15136.7499999998,317.2100000000031,79528.99,4781.079999999778,31.58590846780082,0.9481037924151696,1.4616871723413134
3796,8673,STE MICHELLE WINE ESTATES,23474,Anew Rose,12.99,6.89,750.0,1502,10348.780000000013,7846.409999999877,1172.0,12104.279999999844,129.8599999999999,15919.700000000003,1755.4999999998308,14.503134428481937,0.7802929427430093,1.169633522019004
3797,90047,CRUSH WINES,13454,Eden Heirloom Blnd Ice Cider,26.99,17.0,375.0,608,10336.0,7145.739999999958,340.0,8803.099999999955,19.929999999999975,1457.7299999999998,-1532.900000000045,-17.413183992003418,0.5592105263157895,0.851693111455104
3798,7255,PSP WINES,20406,Tenuta Santo Pietro Percept,21.99,13.69,750.0,755,10335.950000000003,6343.839999999953,634.0,12927.65999999994,70.5899999999999,648.71,2591.7099999999373,20.047789004351518,0.8397350993377484,1.2507471495121336
3799,8664,"STOLI GROUP,(USA) LLC",7948,Bayou Silver Rum,0.99,0.73,50.0,14157,10334.610000000008,1782.9900000000148,3978.0,3938.2199999998984,205.0900000000005,18544.489999999998,-6396.3900000001095,-162.41830065360173,0.2809917355371901,0.3810709838106997
3800,2000,SOUTHERN WINE & SPIRITS NE,10372,Hazlitt Red Cat Finger Lakes,8.99,5.33,750.0,1938,10329.539999999977,8866.689999999828,2076.0,17839.239999999852,231.12000000000324,19016.59,7509.699999999875,42.09652429139323,1.0712074303405572,1.727012045066856
3801,4425,MARTIGNETTI COMPANIES,22416,Layer Cake Sea of Stones Red,15.99,10.45,750.0,988,10324.599999999988,8858.54999999991,766.0,12442.339999999891,84.65999999999974,144929.24,2117.7399999999034,17.020431848027957,0.7753036437246964,1.205115936694875
3802,9165,ULTRA BEVERAGE COMPANY LLP,21510,Mezzacorona Cab Svgn,10.99,7.48,1500.0,1379,10314.919999999982,6787.89999999991,1125.0,12541.74999999988,251.41999999999936,68054.70000000003,2226.829999999898,17.755337173838733,0.8158085569253082,1.2158843694376593
3803,10754,PERFECTA WINES,33573,Morgan Winery Svgn Bl Mont S,15.99,9.93,750.0,1038,10307.339999999991,5995.999999999944,827.0,12396.729999999927,92.08999999999993,28720.52,2089.3899999999358,16.854364013735463,0.7967244701348748,1.2027089433355198
3804,2000,SOUTHERN WINE & SPIRITS NE,38197,La Carraia Sangiovese Umbri,11.99,8.05,750.0,1278,10287.900000000016,7104.129999999909,878.0,10605.2199999999,97.1999999999998,19016.59,317.3199999998833,2.9921114319164177,0.6870109546165885,1.030844001205288
3805,9165,ULTRA BEVERAGE COMPANY LLP,26571,Juniper Estate Cab Svgn,39.99,25.97,750.0,396,10284.119999999999,719.82,42.0,1679.5800000000002,4.679999999999999,68054.70000000003,-8604.539999999999,-512.3030757689421,0.10606060606060606,0.16331781426121053
3806,3252,E & J GALLO WINERY,43615,Talbott Kali Hart Vyd Pnt Nr,18.99,11.84,750.0,868,10277.119999999995,5572.079999999961,642.0,12278.57999999995,71.55999999999999,61966.909999999996,2001.4599999999555,16.300419103837445,0.7396313364055299,1.1947491125918503
3807,2000,SOUTHERN WINE & SPIRITS NE,6566,Geyser Peak Chard,9.99,5.84,750.0,1757,10260.87999999999,7922.069999999873,1644.0,16423.559999999834,182.98000000000172,19016.59,6162.679999999844,37.52341148934766,0.935685828116107,1.6005995587122985
3808,4425,MARTIGNETTI COMPANIES,17329,Sean Minor 4B Paso Cab Svgn,12.99,8.55,750.0,1200,10260.000000000015,4069.9299999999685,640.0,8435.599999999959,71.18999999999988,144929.24,-1824.400000000056,-21.627388686045627,0.5333333333333333,0.8221832358674411
3809,9744,FREDERICK WILDMAN & SONS,23919,J J Vincent Pouilly Fuisse,24.99,13.99,750.0,733,10254.669999999993,7720.8099999999495,528.0,12746.719999999936,58.599999999999916,3999.9299999999994,2492.049999999943,19.550519663097294,0.7203274215552524,1.243016108758248
3810,653,STATE WINE & SPIRITS,42953,Tozai Well of Wisdom Sake,24.99,14.86,720.0,690,10253.39999999999,8133.459999999943,465.0,10685.349999999939,50.90999999999983,8014.98,431.949999999948,4.04245064504158,0.6739130434782609,1.0421274894181392
3811,17032,JEWELL TOWNE VINEYARDS,35319,Jewell Towne Rsl NH,14.49,9.66,750.0,1061,10249.260000000006,8237.729999999925,601.0,10391.489999999914,66.35999999999981,283.60999999999996,142.2299999999086,1.3687161321418757,0.5664467483506126,1.0138770994198516
3812,3960,DIAGEO NORTH AMERICA INC,818,Gordons London Dry Gin,9.99,7.35,1000.0,1393,10238.550000000001,929.0700000000006,1099.0,10979.009999999982,1153.9499999999987,257032.07000000007,740.4599999999809,6.744323941776008,0.7889447236180904,1.072320787611525
3813,1587,VINEYARD BRANDS INC,16703,Catena Padrillos Malbec,9.99,6.53,750.0,1567,10232.510000000002,6832.669999999906,1143.0,12332.569999999872,127.1199999999998,6070.089999999999,2100.0599999998703,17.02856744376794,0.7294192724952138,1.205234101896785
3814,9165,ULTRA BEVERAGE COMPANY LLP,7127,Mezcal De Amor Amaras,49.99,30.82,750.0,332,10232.240000000003,12179.429999999955,356.0,16924.43999999997,39.4299999999999,68054.70000000003,6692.199999999966,39.5416332829918,1.072289156626506,1.6540307889572532
3815,9165,ULTRA BEVERAGE COMPANY LLP,22901,Hermann J Wiemer Dry Rsl,17.99,12.32,750.0,830,10225.600000000008,5815.739999999955,563.0,10055.369999999948,62.47999999999991,68054.70000000003,-170.2300000000596,-1.6929262672587926,0.6783132530120481,0.9833525661085843
3816,9552,M S WALKER INC,20800,Talamonti Moda Montepulciano,8.99,5.84,750.0,1750,10219.999999999989,7209.029999999878,1305.0,11821.949999999853,144.87000000000054,55551.819999999985,1601.9499999998643,13.550640968705535,0.7457142857142857,1.1567465753424526
3817,4425,MARTIGNETTI COMPANIES,31384,Benton Lane Pnt Nr Ore,26.99,17.44,750.0,586,10219.840000000002,10946.95999999993,667.0,18082.329999999944,73.98999999999988,144929.24,7862.489999999942,43.4816199018598,1.1382252559726962,1.7693359191533273
3818,2000,SOUTHERN WINE & SPIRITS NE,20063,Ch Cheval Blanc 10 Brdx,2199.99,1456.95,750.0,7,10198.650000000001,6599.969999999999,8.0,17599.92,0.9,19016.59,7401.269999999997,42.05286160391637,1.1428571428571428,1.7257107558353306
3819,12546,JIM BEAM BRANDS COMPANY,5276,DeKuyper Triple Sec,5.99,4.61,1000.0,2208,10178.879999999983,4923.779999999898,1665.0,9973.349999999857,1748.2499999999845,123880.96999999999,-205.53000000012617,-2.0607920107098328,0.7540760869565217,0.9798081910779843
3820,10754,PERFECTA WINES,42401,Grayson Cellars Chard N Cst,9.99,6.45,750.0,1578,10178.099999999988,5172.999999999935,1169.0,12018.309999999903,130.33999999999997,28720.52,1840.2099999999155,15.311720200260522,0.7408111533586819,1.1808009353415585
3821,1128,BROWN-FORMAN CORP,3716,Don Eduardo Anejo Tequila,29.99,21.42,750.0,475,10174.500000000005,7571.769999999965,291.0,9888.08999999996,229.48999999999947,68601.68000000001,-286.41000000004533,-2.896514898226518,0.6126315789473684,0.9718502137697139
3822,1392,CONSTELLATION BRANDS INC,13836,R Mondavi Private Sel Pnt Nr,17.99,10.73,1500.0,948,10172.039999999986,9323.949999999915,747.0,13845.52999999989,166.24999999999972,79528.99,3673.4899999999034,26.531956523151752,0.7879746835443038,1.3611360159810528
3823,1392,CONSTELLATION BRANDS INC,24139,Nobilo Icon Pnt Nr Marlboro,16.99,11.4,750.0,892,10168.799999999974,4624.849999999965,503.0,7338.969999999957,55.82999999999988,79528.99,-2829.830000000017,-38.55895309559835,0.5639013452914798,0.7217144599166052
3824,8673,STE MICHELLE WINE ESTATES,23241,14 Hands Svgn Bl,8.99,5.8,750.0,1753,10167.400000000016,7944.519999999863,1399.0,13125.509999999826,155.16000000000088,15919.700000000003,2958.1099999998096,22.53710522486249,0.798060467769538,1.2909406534610426
3825,4425,MARTIGNETTI COMPANIES,35606,Castle Rock Chard Cntrl Cst,9.99,6.07,750.0,1675,10167.250000000015,9561.969999999847,1404.0,14805.959999999803,155.58000000000106,144929.24,4638.709999999788,31.330018452027765,0.8382089552238806,1.4562403796503265
3826,9260,TY KU LLC,14329,Ty Ku Sake Junmai Ginjo,12.99,8.6,330.0,1182,10165.200000000006,8684.059999999903,810.0,11863.899999999887,40.47,198.94,1698.6999999998807,14.318225878504512,0.6852791878172588,1.1671093534804902
3827,10000,MAJESTIC FINE WINES,19419,Kendall Jackson Vnts RSV Cab,10.99,6.62,375.0,1534,10155.079999999994,5496.69999999993,953.0,9860.469999999907,54.270000000000145,17587.59,-294.6100000000879,-2.9877886145395776,0.621251629726206,0.970988904075587
3828,6355,NICHE W & S,1121,Old St Andrews Tumbler Pack,3.99,3.17,50.0,3199,10140.830000000002,877.8000000000017,545.0,2174.550000000003,28.110000000000092,551.2099999999999,-7966.279999999999,-366.3415419282145,0.17036573929352922,0.21443511034106702
3829,8112,MOET HENNESSY USA INC,34647,Terrazas Alto Malbec Argn,8.49,5.15,750.0,1969,10140.34999999999,7929.6099999998605,1576.0,14076.239999999809,174.99000000000163,48347.26,3935.8899999998193,27.961231124219772,0.8004062976130015,1.3881414349603143
3830,9819,TREASURY WINE ESTATES,6563,Black Opal Cashmore Chard,6.99,4.54,750.0,2233,10137.819999999956,6359.849999999881,1848.0,14397.519999999842,206.27000000000282,14836.570000000005,4259.699999999886,29.586345426156264,0.8275862068965517,1.4201790917573902
3831,9819,TREASURY WINE ESTATES,32650,Beringer Fndrs Est Pnt Nr,8.99,5.99,750.0,1692,10135.079999999989,8346.109999999871,1228.0,13018.719999999841,136.10000000000008,14836.570000000005,2883.639999999852,22.149950225520538,0.7257683215130024,1.2845206944592302
3832,9165,ULTRA BEVERAGE COMPANY LLP,25692,Carpineto Chianti Castldo 14,10.49,6.95,750.0,1458,10133.099999999999,873.1300000000006,245.0,2454.0499999999993,27.38999999999998,68054.70000000003,-7679.049999999999,-312.9133473238117,0.16803840877914952,0.24218156339126226
3833,8352,LUXCO INC,2349,Blood Oath Bourbon,89.99,70.3,750.0,144,10123.200000000003,9089.089999999986,108.0,10788.919999999984,85.2100000000001,10261.599999999997,665.7199999999812,6.170404451974639,0.75,1.065761814446023
3834,4425,MARTIGNETTI COMPANIES,26499,Ch Gassier Espirit CdProvenc,17.99,12.24,750.0,827,10122.48,6080.619999999952,797.0,14338.029999999937,88.88999999999996,144929.24,4215.549999999937,29.401179938945283,0.9637243047158404,1.4164542681240109
3835,480,BACARDI USA INC,4257,Bacardi Grapefruit Rum,0.99,0.77,50.0,13139,10117.02999999999,2842.289999999842,9126.0,9034.739999999638,474.58000000001635,89286.26999999999,-1082.290000000352,-11.979204714251825,0.6945734074130452,0.893022952388166
3836,1392,CONSTELLATION BRANDS INC,26134,Clos du Bois Znfdl Sonoma,8.99,6.07,750.0,1665,10106.550000000016,7604.239999999875,1119.0,10865.809999999858,123.85999999999972,79528.99,759.259999999842,6.987606078146516,0.6720720720720721,1.0751255373989979
3837,2450,DJINN SPIRITS LLC,2194,Beat 3 Single Malt Whiskey,21.99,16.05,375.0,629,10095.45,1521.3300000000004,112.0,2519.879999999997,43.91000000000001,251.27999999999994,-7575.570000000003,-300.63217296061765,0.178060413354531,0.24960551535592734
3838,8112,MOET HENNESSY USA INC,1112,Ardbeg Exploration Pk +50mls,46.99,34.91,750.0,289,10088.99,20200.65000000007,736.0,34284.6400000002,580.190000000001,48347.26,24195.650000000205,70.57285711618982,2.546712802768166,3.3982232116396394
